Country,Year,PLI,Real_Power_Index,Category,Dynamic_Category
Maldives,2010,55.79603093871328,1.7922421777606483,Cheap,Moderate
Mali,2010,39.62618104000749,2.523584089494714,Cheap,Moderate
Malta,2010,75.91566525325536,1.317251184803546,Moderate,Expensive
Marshall Islands,2010,89.1188317495119,1.1220972945546686,Moderate,Expensive
Mauritania,2010,50.69932483103394,1.9724128542790427,Cheap,Moderate
Mauritius,2010,50.96324637178148,1.9621983903947362,Cheap,Moderate
Gabon,2007,55.61396539681415,1.798109508762497,Cheap,Moderate
"Gambia, The",2007,36.50940611189521,2.7390201772528635,Cheap,Cheap
Georgia,2007,38.47674003746501,2.5989727794670094,Cheap,Moderate
Germany,2007,114.72860971831408,0.8716221720591202,Expensive,Expensive
Ghana,2007,43.17204425544215,2.316313756381695,Cheap,Moderate
Greece,2007,98.42499182039248,1.0160021164388982,Moderate,Expensive
Greenland,2007,89.66451160914349,1.1152684401595798,Moderate,Expensive
Grenada,2007,63.98912603776703,1.562765522707389,Moderate,Expensive
Guatemala,2007,39.4145851309522,2.5371318680066532,Cheap,Moderate
Guinea,2007,41.74078596387611,2.395738309444949,Cheap,Moderate
Indonesia,2021,33.6062401419005,2.975637845166716,Cheap,Cheap
"Iran, Islamic Rep.",2021,28.99159419942529,3.4492756525262878,Cheap,Cheap
Iraq,2021,38.23899262526938,2.615131653178469,Cheap,Moderate
Ireland,2021,88.9296525445722,1.1244843214683566,Moderate,Expensive
Israel,2021,113.23341896719556,0.8831315075717234,Expensive,Expensive
Italy,2021,73.96337493488254,1.3520205113414598,Moderate,Expensive
Jamaica,2021,53.933896373905576,1.8541215584858475,Cheap,Moderate
Japan,2021,90.39396857399198,1.1062684997411636,Moderate,Expensive
Jordan,2021,45.559507020762254,2.194931563996693,Cheap,Moderate
Kazakhstan,2021,30.303059593935068,3.299996810223554,Cheap,Cheap
Nigeria,2007,48.25701196151731,2.0722377108583783,Cheap,Moderate
North Macedonia,2007,43.61725186076818,2.292670806478426,Cheap,Moderate
Oman,2007,38.6466035342645,2.5875495090102527,Cheap,Moderate
Pakistan,2007,27.179731946105008,3.6792121496374985,Cheap,Cheap
Palau,2007,72.7031555151876,1.3754561172948006,Moderate,Expensive
Panama,2007,47.3852903107296,2.110359551334366,Cheap,Moderate
Papua New Guinea,2007,56.47291811821926,1.7707602746977238,Cheap,Moderate
Paraguay,2007,34.99243639628054,2.8577604276399953,Cheap,Cheap
Peru,2007,44.86428011109779,2.2289447139766683,Cheap,Moderate
Philippines,2007,34.7874636789599,2.8745987612911788,Cheap,Cheap
"Congo, Dem. Rep.",2003,37.70238414572072,2.6523521593090065,Cheap,Cheap
"Congo, Rep.",2003,28.567834189782733,3.5004403671512816,Cheap,Cheap
Costa Rica,2003,47.085087806537146,2.123814665290192,Cheap,Moderate
Côte d’Ivoire,2003,41.09297927971938,2.4335057168598384,Cheap,Moderate
Croatia,2003,59.81869993157518,1.671718043260502,Cheap,Expensive
Curaçao,2003,70.97840320474972,1.4088792574204911,Moderate,Expensive
Cyprus,2003,83.41795226854961,1.198782723388694,Moderate,Expensive
Czechia,2003,50.25714488283881,1.9897668328179696,Cheap,Moderate
Dominica,2003,70.61487855153445,1.416132153042229,Moderate,Expensive
Dominican Republic,2003,33.57861996097225,2.9780854637929726,Cheap,Cheap
"Macao SAR, China",2011,55.3713112831538,1.8059893775790723,Cheap,Moderate
Madagascar,2011,34.3122150146072,2.914414005549586,Cheap,Cheap
Malawi,2011,50.32682840317732,1.9870117623721868,Cheap,Moderate
Malaysia,2011,47.912842862506025,2.0871230765197306,Cheap,Moderate
Maldives,2011,53.83934641993567,1.8573776735701963,Cheap,Moderate
Mali,2011,45.85481044661338,2.1807962790823296,Cheap,Moderate
Malta,2011,79.9192688572159,1.2512626983445059,Moderate,Expensive
Marshall Islands,2011,93.8595164408269,1.0654220668507741,Moderate,Expensive
Mauritania,2011,56.5046490307907,1.7697658814853918,Cheap,Moderate
Mauritius,2011,55.22673599867658,1.8107171860092608,Cheap,Moderate
Mexico,2011,61.762957984275545,1.6190934382621274,Moderate,Expensive
Bolivia,2015,41.8902991329314,2.387187536729394,Cheap,Moderate
Bosnia and Herzegovina,2015,39.35906013348912,2.540711075438354,Cheap,Moderate
Botswana,2015,43.42008470635498,2.303081642430881,Cheap,Moderate
Brazil,2015,60.292364327301286,1.6585848160994825,Moderate,Expensive
Brunei Darussalam,2015,48.83780942706591,2.04759388623561,Cheap,Moderate
Bulgaria,2015,38.466420869724494,2.5996699910988164,Cheap,Moderate
Burkina Faso,2015,37.25067637584905,2.684515013661164,Cheap,Cheap
Burundi,2015,35.23420965964368,2.838150790552209,Cheap,Cheap
Cabo Verde,2015,50.41808994835072,1.983415081817696,Cheap,Moderate
Cambodia,2015,34.899512164860674,2.8653695652710915,Cheap,Cheap
Senegal,2002,33.02929602036506,3.0276152400687693,Cheap,Cheap
Serbia,2002,31.612173169792367,3.1633383590204094,Cheap,Cheap
Seychelles,2002,60.84006144336631,1.6436538298549581,Moderate,Expensive
Sierra Leone,2002,28.60432201694551,3.495975186573516,Cheap,Cheap
Singapore,2002,49.15314645940573,2.0344577550612617,Cheap,Moderate
Slovak Republic,2002,49.3133718170197,2.0278475455107015,Cheap,Moderate
Slovenia,2002,58.1831421446384,1.71871088968362,Cheap,Moderate
Solomon Islands,2002,66.73475768192554,1.4984695153404899,Moderate,Expensive
"Somalia, Federal Republic of",2002,44.369066498534025,2.2538224914717113,Cheap,Moderate
South Africa,2002,30.57470370014488,3.2706776484485163,Cheap,Cheap
Spain,2002,70.19107233160796,1.424682608175067,Moderate,Expensive
Sri Lanka,2002,21.84120858553847,4.5785012128958895,Cheap,Cheap
Georgia,2008,46.35726023479145,2.157159407038238,Cheap,Moderate
Ghana,2008,44.82613547694519,2.2308414262351843,Cheap,Moderate
Greece,2008,104.12228048570312,0.9604092374228287,Expensive,Expensive
Greenland,2008,92.04130987431904,1.086468675169317,Moderate,Expensive
Grenada,2008,67.70631511537184,1.476967101659566,Moderate,Expensive
Guatemala,2008,42.94128307954362,2.328761341731729,Cheap,Moderate
Guinea,2008,43.597529234261245,2.2937079636479654,Cheap,Moderate
Guinea-Bissau,2008,48.92571109632969,2.0439151063764873,Cheap,Moderate
Guyana,2008,47.51918487285714,2.104413202111129,Cheap,Moderate
Haiti,2008,40.17900407021352,2.4888620888971817,Cheap,Moderate
Dominican Republic,2007,46.724790989074144,2.1401914889974236,Cheap,Moderate
Ecuador,2007,42.8837852982773,2.3318837016007805,Cheap,Moderate
"Egypt, Arab Rep.",2007,20.256881938028545,4.93659390946385,Cheap,Cheap
El Salvador,2007,47.5786528730846,2.1017829207301983,Cheap,Moderate
Equatorial Guinea,2007,47.41295990497464,2.1091279726138303,Cheap,Moderate
Eritrea,2007,27.81827618860449,3.5947590469665447,Cheap,Cheap
Estonia,2007,75.42800437996168,1.3257675424668423,Moderate,Expensive
Eswatini,2007,46.184375644707686,2.165234424067809,Cheap,Moderate
Ethiopia,2007,30.78777300288469,3.2480426561099565,Cheap,Cheap
Fiji,2007,52.848736036820085,1.892192841288187,Cheap,Moderate
Belize,2005,55.6764770359395,1.7960906530678908,Cheap,Moderate
Benin,2005,40.06230180330928,2.4961121927282686,Cheap,Moderate
Bhutan,2005,28.73858083696737,3.4796429429586433,Cheap,Cheap
Bolivia,2005,25.296118836950797,3.953175609450688,Cheap,Cheap
Bosnia and Herzegovina,2005,45.998811613856674,2.1739692068452485,Cheap,Moderate
Botswana,2005,46.03468212680927,2.1722752364083964,Cheap,Moderate
Brazil,2005,43.5671315022621,2.2953083334120308,Cheap,Moderate
Brunei Darussalam,2005,36.04166182996629,2.7745668463282827,Cheap,Cheap
Bulgaria,2005,37.893923495055816,2.638945529434223,Cheap,Moderate
Burkina Faso,2005,37.64956308046478,2.6560733197960262,Cheap,Cheap
New Zealand,2022,90.8683201065192,1.100493548056972,Moderate,Expensive
Nicaragua,2022,29.793277160275284,3.356461911257433,Cheap,Cheap
Niger,2022,33.13887981319348,3.0176035087398247,Cheap,Cheap
Nigeria,2022,34.908791086441255,2.8646079365045813,Cheap,Cheap
North Macedonia,2022,31.414790065623727,3.1832140145169086,Cheap,Cheap
Norway,2022,87.07459824911152,1.1484405556935242,Moderate,Expensive
Oman,2022,54.49455706947334,1.8350456518531428,Cheap,Moderate
Pakistan,2022,25.98397867506697,3.8485253259523104,Cheap,Cheap
Palau,2022,79.89599405965771,1.2516272083094777,Moderate,Expensive
Panama,2022,47.8313001817018,2.0906811987154743,Cheap,Moderate
Papua New Guinea,2022,70.19359579816721,1.4246313906974837,Moderate,Expensive
Paraguay,2022,37.96176326777833,2.6342295876672113,Cheap,Moderate
Côte d’Ivoire,2012,47.00930421078252,2.127238462233249,Cheap,Moderate
Croatia,2012,62.48156472455511,1.6004720822988645,Moderate,Expensive
Curaçao,2012,78.90475686074413,1.267350714691207,Moderate,Expensive
Cyprus,2012,90.81520032551758,1.1011372506095947,Moderate,Expensive
Czechia,2012,67.92337632486272,1.4722471910365849,Moderate,Expensive
Djibouti,2012,54.71439528474035,1.8276725801242593,Cheap,Moderate
Dominica,2012,68.93666414693112,1.4506068902153533,Moderate,Expensive
Dominican Republic,2012,51.06574055116898,1.9582600569514474,Cheap,Moderate
Ecuador,2012,54.99608719524221,1.8183111763022142,Cheap,Moderate
Algeria,2000,20.944432807697638,4.774538461755208,Cheap,Cheap
Andorra,2000,65.18672172455527,1.534054748489229,Moderate,Expensive
Angola,2000,21.194117738884568,4.718290293185044,Cheap,Cheap
Antigua and Barbuda,2000,62.25767050555186,1.6062277818615531,Moderate,Expensive
Argentina,2000,66.4089244713395,1.5058217068875674,Moderate,Expensive
Armenia,2000,23.4496493628346,4.264456088562681,Cheap,Cheap
Aruba,2000,62.89736940735586,1.5898916114018748,Moderate,Expensive
Australia,2000,82.41168254701931,1.213420196134763,Moderate,Expensive
Austria,2000,83.80038254635312,1.1933119749744134,Moderate,Expensive
Azerbaijan,2000,19.04826223954523,5.249822726211452,Cheap,Cheap
"Bahamas, The",2000,97.86048604486253,1.0218628993336152,Moderate,Expensive
Bahrain,2000,31.112398183142552,3.2141527442324396,Cheap,Cheap
Bangladesh,2000,31.429040200940367,3.1817707241663706,Cheap,Cheap
Bulgaria,2000,25.237008399814627,3.9624347868717487,Cheap,Cheap
Burkina Faso,2000,27.765173365232982,3.601634273431841,Cheap,Cheap
Burundi,2000,25.9106693654892,3.8594139961969285,Cheap,Cheap
Cabo Verde,2000,44.5317150658787,2.245590583072388,Cheap,Moderate
Cambodia,2000,23.607610317410767,4.235922173209092,Cheap,Cheap
Cameroon,2000,33.605291119259704,2.9757218779958277,Cheap,Cheap
Canada,2000,82.70129957578614,1.2091708414855273,Moderate,Expensive
Central African Republic,2000,37.37735311322545,2.6754168412373853,Cheap,Cheap
Chad,2000,21.194142782403016,4.7182847179376175,Cheap,Cheap
Chile,2000,53.8947925339678,1.8554668326624297,Cheap,Moderate
China,2000,32.70419848516786,3.057711383611875,Cheap,Cheap
Cameroon,2022,30.92858403934659,3.2332550327160936,Cheap,Cheap
Canada,2022,87.97808760876927,1.136646666436887,Moderate,Expensive
Cayman Islands,2022,113.04459219342804,0.8846066676846626,Expensive,Expensive
Central African Republic,2022,38.37581908682748,2.6058075730903436,Cheap,Moderate
Chad,2022,36.81376013369915,2.7163756062087354,Cheap,Cheap
Chile,2022,49.80478480488218,2.0078392144804,Cheap,Moderate
China,2022,56.31515358458656,1.775720985112788,Cheap,Moderate
Colombia,2022,32.034353638547245,3.1216487502238546,Cheap,Cheap
Comoros,2022,40.24241790710368,2.484940150237538,Cheap,Moderate
"Congo, Dem. Rep.",2022,43.249537110971055,2.3121634745689135,Cheap,Moderate
"Congo, Rep.",2022,39.42593903689957,2.5364012232253463,Cheap,Moderate
Costa Rica,2022,51.95515031745624,1.9247369969864438,Cheap,Moderate
France,2004,116.33285440444044,0.8596023927371543,Expensive,Expensive
Gabon,2004,40.0786440761373,2.4950943901702423,Cheap,Moderate
"Gambia, The",2004,29.984613528593773,3.3350438185450852,Cheap,Cheap
Georgia,2004,28.57638686208681,3.4993927147827475,Cheap,Cheap
Germany,2004,108.86073318861033,0.918604873134022,Expensive,Expensive
Ghana,2004,32.466984108365914,3.0800520204225728,Cheap,Cheap
Greece,2004,86.39983783818555,1.1574095797180268,Moderate,Expensive
Greenland,2004,89.9637505791509,1.1115588151476534,Moderate,Expensive
Grenada,2004,63.680842017454445,1.5703309948789739,Moderate,Expensive
Guatemala,2004,34.97540692510938,2.8591518667423554,Cheap,Cheap
Guinea,2004,42.81729815211567,2.3355046748800716,Cheap,Moderate
Dominica,2004,70.1980499701163,1.4245409956910562,Moderate,Expensive
Dominican Republic,2004,33.244122162331955,3.0080505513635547,Cheap,Cheap
Ecuador,2004,37.051222526753904,2.6989662737253033,Cheap,Cheap
"Egypt, Arab Rep.",2004,15.96964297744844,6.261880753452984,Cheap,Cheap
El Salvador,2004,45.73579089883111,2.1864714271849564,Cheap,Moderate
Equatorial Guinea,2004,28.299574993778545,3.5336219721315345,Cheap,Cheap
Eritrea,2004,26.33578609944341,3.7971146797138298,Cheap,Cheap
Estonia,2004,61.32931677018634,1.6305415626057067,Moderate,Expensive
Eswatini,2004,47.56594902614248,2.102344261964362,Cheap,Moderate
Ethiopia,2004,23.87301770052056,4.1888294665747035,Cheap,Cheap
Fiji,2004,47.04298434917455,2.125715478800287,Cheap,Moderate
North Macedonia,2019,33.22451003810221,3.0098261760766065,Cheap,Cheap
Norway,2019,107.74036363636364,0.9281572534645579,Expensive,Expensive
Oman,2019,51.4895886531576,1.9421401999075303,Cheap,Moderate
Pakistan,2019,27.601141858543844,3.6230385145839654,Cheap,Cheap
Palau,2019,86.0214954602136,1.1625001340072225,Moderate,Expensive
Panama,2019,49.5729207992554,2.017230342447404,Cheap,Moderate
Papua New Guinea,2019,63.44535678396671,1.5761594712202962,Moderate,Expensive
Paraguay,2019,41.14026264509727,2.430708837779311,Cheap,Moderate
Peru,2019,51.881805496074726,1.9274579796103242,Cheap,Moderate
Philippines,2019,38.10792185299931,2.6241263007137565,Cheap,Moderate
Poland,2019,44.24045580335341,2.260374541449006,Cheap,Moderate
Ukraine,1997,26.02644654438065,3.8422456108050955,Cheap,Cheap
United Arab Emirates,1997,29.146051762245985,3.4309964456157966,Cheap,Cheap
United Kingdom,1997,116.017845448592,0.861936365162982,Expensive,Expensive
United States,1997,100.0,1.0,Moderate,Expensive
Uruguay,1997,71.0864210062276,1.4067384260524158,Moderate,Expensive
Uzbekistan,1997,28.41189424933449,3.519652689202247,Cheap,Cheap
Vanuatu,1997,72.39042078016146,1.3813982419536497,Moderate,Expensive
"Venezuela, RB",1997,31.00170008347289,3.22562955356472,Cheap,Cheap
Vietnam,1997,20.973109568948235,4.768010183289898,Cheap,Cheap
West Bank and Gaza,1997,57.565700568183,1.737145540017466,Cheap,Moderate
"Yemen, Rep.",1997,16.27106823755978,6.1458779804734744,Cheap,Cheap
Zambia,1997,28.56054524089645,3.5013337160247167,Cheap,Cheap
Zimbabwe,1997,51.418515742580496,1.9448247106282843,Cheap,Moderate
Albania,2015,33.90391028274944,2.9495122882884908,Cheap,Cheap
Algeria,2015,33.93162692162441,2.947103014865186,Cheap,Cheap
Andorra,2015,76.19255864635093,1.312464127424198,Moderate,Expensive
Angola,2015,45.140815965984274,2.2152900398467477,Cheap,Moderate
Antigua and Barbuda,2015,76.6132850867811,1.3052566521162536,Moderate,Expensive
Argentina,2015,68.74477828409007,1.454655938909959,Moderate,Expensive
Armenia,2015,35.999290726950534,2.777832506714804,Cheap,Cheap
Aruba,2015,76.33037910191285,1.3100943710299742,Moderate,Expensive
Austria,2015,88.62933206988276,1.1282946363755924,Moderate,Expensive
Azerbaijan,2015,36.48692650234842,2.7407076886446897,Cheap,Cheap
South Africa,2018,51.801826187015706,1.930433873874997,Cheap,Moderate
Spain,2018,74.61246973850974,1.340258543249735,Moderate,Expensive
Sri Lanka,2018,30.74167041232637,3.2529136725082894,Cheap,Cheap
St. Kitts and Nevis,2018,74.36745255081739,1.3446742703962753,Moderate,Expensive
St. Lucia,2018,66.78424499652999,1.497359145187549,Moderate,Expensive
St. Vincent and the Grenadines,2018,57.373810697484814,1.7429555189783457,Cheap,Moderate
Sudan,2018,17.408523278388696,5.744312622090243,Cheap,Cheap
Suriname,2018,37.33163311629558,2.6786934203622916,Cheap,Cheap
Sweden,2018,101.99438942799664,0.9804460868957445,Expensive,Expensive
Syrian Arab Republic,2018,31.773758508767617,3.147251212739157,Cheap,Cheap
Pakistan,2015,30.81225738102516,3.2454616603839654,Cheap,Cheap
Palau,2015,90.4811034912037,1.1052031434355982,Moderate,Expensive
Panama,2015,51.6884225192376,1.9346692184846928,Cheap,Moderate
Papua New Guinea,2015,67.70499297611988,1.4769959437891211,Moderate,Expensive
Paraguay,2015,46.37046511170299,2.1565451146350907,Cheap,Moderate
Peru,2015,53.71985683660985,1.8615090562164422,Cheap,Moderate
Philippines,2015,42.2069259972349,2.369279392831198,Cheap,Moderate
Poland,2015,46.82626343016315,2.1355536973207427,Cheap,Moderate
Portugal,2015,64.90062368324216,1.5408172421896273,Moderate,Expensive
Puerto Rico,2015,90.466688850717,1.1053792425741846,Moderate,Expensive
Qatar,2015,67.27257553243186,1.4864898394114607,Moderate,Expensive
Mauritania,2001,27.75106071904263,3.603465864329306,Cheap,Cheap
Mauritius,2001,40.774426970250325,2.452517605531565,Cheap,Moderate
Mexico,2001,67.74714520192046,1.4760769579581525,Moderate,Expensive
"Micronesia, Fed. Sts.",2001,86.3443625073274,1.1581532030132684,Moderate,Expensive
Moldova,2001,18.185996840698543,5.498736246132489,Cheap,Cheap
Mongolia,2001,13.486063250173114,7.415062360671959,Cheap,Cheap
Montenegro,2001,28.2003264619176,3.5460582392562867,Cheap,Cheap
Morocco,2001,35.284403839626115,2.834113350887768,Cheap,Cheap
Mozambique,2001,57.2242791174364,1.7475099999910653,Cheap,Moderate
Myanmar,2001,13.241226659514268,7.552170397154755,Cheap,Cheap
Namibia,2001,36.86554910245202,2.712559623677184,Cheap,Cheap
Nauru,2001,39.954690313107385,2.502835066830549,Cheap,Moderate
Nepal,2001,17.34247306121483,5.766190303252809,Cheap,Cheap
Finland,2020,91.61692053416368,1.0915014324533021,Moderate,Expensive
France,2020,79.1601297699613,1.2632622039731263,Moderate,Expensive
Gabon,2020,45.62923094860463,2.191577590089935,Cheap,Moderate
"Gambia, The",2020,28.462698053129547,3.5133703703470496,Cheap,Cheap
Georgia,2020,25.61366477188819,3.904166033661578,Cheap,Cheap
Germany,2020,80.7345328865372,1.2386273435252066,Moderate,Expensive
Ghana,2020,36.304704763651976,2.7544639365892687,Cheap,Cheap
Greece,2020,60.56506289665386,1.6511169181915415,Moderate,Expensive
Greenland,2020,84.32790062195069,1.1858471426711865,Moderate,Expensive
Grenada,2020,62.450245574668514,1.6012747280622812,Moderate,Expensive
Saudi Arabia,2006,32.14497344571028,3.1109062873823876,Cheap,Cheap
Senegal,2006,41.99673704004566,2.381137370378222,Cheap,Moderate
Serbia,2006,42.93767528769424,2.3289570133914443,Cheap,Moderate
Seychelles,2006,73.03233951570233,1.3692564234300544,Moderate,Expensive
Sierra Leone,2006,34.17971738580254,2.925711727550377,Cheap,Cheap
Singapore,2006,52.713320470322536,1.897053706876609,Cheap,Moderate
Slovak Republic,2006,69.65032681905873,1.4357434425223192,Moderate,Expensive
Slovenia,2006,76.50445364446118,1.3071134455090625,Moderate,Expensive
Solomon Islands,2006,70.29822606194041,1.4225110020826,Moderate,Expensive
"Somalia, Federal Republic of",2006,69.4842284453472,1.4391755112982938,Moderate,Expensive
South Africa,2006,54.02031944207212,1.851155288099203,Cheap,Moderate
Spain,2006,92.4320374330587,1.081875968301815,Moderate,Expensive
Paraguay,2002,19.753449618039067,5.062406917963276,Cheap,Cheap
